"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
2019,"IL","Illinois","Fulton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,NA,NA,7.1,8.7,34340,17057,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.207453 40.47265322)"
2019,"IL","Illinois","Union","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,NA,NA,7.7,9.5,16653,17181,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.25472463 37.47128742)"
2019,"IN","Indiana","Dubois","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,5.1,6.3,42736,18037,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-86.87994224 38.36490688)"
2019,"IL","Illinois","Edwards","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,7.1,8.6,6395,17047,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.05385604 38.41610002)"
2019,"IL","Illinois","Knox","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.2,NA,NA,7.4,9,49699,17095,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.21324527 40.93161365)"
2019,"IL","Illinois","Calhoun","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,NA,NA,7.6,9.3,4739,17013,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.66735551 39.16882841)"
2019,"IN","Indiana","Benton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.2,NA,NA,7.4,9,8748,18007,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.31080022 40.60632664)"
2019,"IL","Illinois","Woodford","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.9,NA,NA,4.5,5.5,38459,17203,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.21105717 40.78829161)"
2019,"IL","Illinois","Pope","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.3,NA,NA,5.7,6.8,4177,17151,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.56135849 37.41280919)"
2019,"IA","Iowa","Keokuk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,NA,NA,7.1,8.8,10246,19107,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.17850717 41.33649665)"
2019,"IN","Indiana","Marion","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.3,NA,NA,5.8,6.8,964582,18097,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-86.1385378 39.78178178)"
2019,"IA","Iowa","Palo Alto","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.2,NA,NA,4.7,5.7,8886,19147,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.67824621 43.08193849)"
2019,"IL","Illinois","Stephenson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.4,6.4,44498,17177,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.6625328 42.35163901)"
2019,"IL","Illinois","Morgan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.4,NA,NA,6.7,8.1,33658,17137,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.20099574 39.71559646)"
2019,"IA","Iowa","Shelby","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,NA,NA,7.1,8.8,11454,19165,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.31015553 41.6850066)"
2019,"IN","Indiana","Wayne","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,6,7.2,65884,18177,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.00999792 39.86428776)"
2019,"IN","Indiana","Wells","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.3,6.3,28296,18179,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.22138963 40.72910808)"
2019,"IL","Illinois","Madison","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.6,NA,NA,5.9,7.2,262966,17119,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.90521707 38.8299742)"
2019,"IA","Iowa","Polk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,NA,NA,4.9,6,490161,19153,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.57370726 41.68553392)"
2019,"IL","Illinois","Iroquois","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.5,9.1,27114,17075,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.82469568 40.74721556)"
2019,"IL","Illinois","Coles","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.2,NA,NA,5.7,6.8,50621,17029,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.22141023 39.52086003)"
2019,"IL","Illinois","Will","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.8,NA,NA,4.4,5.2,690743,17197,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.97842332 41.44492484)"
2019,"IA","Iowa","Floyd","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.2,NA,NA,7.4,9.1,15642,19067,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.78940097 43.0600053)"
2019,"IL","Illinois","Macoupin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.3,6.4,44926,17117,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.92450243 39.26115141)"
2019,"IL","Illinois","Grundy","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.1,NA,NA,4.6,5.5,51054,17063,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.41889597 41.28544033)"
2019,"IL","Illinois","Lake","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.7,NA,NA,4.3,5.2,696535,17097,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.0038997 42.32324586)"
2019,"IN","Indiana","Martin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.2,NA,NA,5.7,6.8,10255,18101,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-86.80282124 38.70858739)"
2019,"IN","Indiana","Vanderburgh","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,NA,NA,6.5,7.9,181451,18163,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.58610192 38.02515742)"
2019,"IN","Indiana","Rush","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.4,NA,NA,5.8,7,16581,18139,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.46569307 39.62000981)"
2019,"IL","Illinois","Moultrie","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,5.1,6.3,14501,17139,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.61929654 39.64136791)"
2019,"IL","Illinois","Warren","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,NA,NA,6.5,7.9,16844,17187,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.61481857 40.84851016)"
2019,"IA","Iowa","Fayette","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,7.1,8.7,19650,19065,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-91.84447588 42.86275777)"
2019,"IA","Iowa","Marshall","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.4,6.4,39369,19127,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.9989596 42.03584688)"
2019,"IN","Indiana","Jennings","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.4,NA,NA,5.8,7,27735,18079,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.62772534 38.99710816)"
2019,"IN","Indiana","Clinton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.3,NA,NA,5.7,7,32399,18023,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-86.47534877 40.30196661)"
2019,"IA","Iowa","Woodbury","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.5,NA,NA,5,6,103107,19193,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.04453704 42.38968948)"
2019,"IA","Iowa","Hancock","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.9,6,10630,19081,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-93.73458123 43.08182065)"
2019,"IL","Illinois","Pulaski","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.1,NA,NA,6.6,7.6,5335,17153,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.12759127 37.22291001)"
2019,"IA","Iowa","Black Hawk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.3,6.3,131228,19013,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.30869072 42.47010183)"
2019,"IA","Iowa","Lee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,7.1,8.4,33657,19111,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-91.47914149 40.64178807)"
2019,"IN","Indiana","Franklin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6,NA,NA,5.4,6.6,22758,18047,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.0602732 39.41468559)"
2019,"IL","Illinois","Henry","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.5,NA,NA,5,6,48913,17073,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.1312813 41.35314467)"
2019,"IN","Indiana","Lake","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6,NA,NA,5.5,6.4,485493,18089,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.3818402 41.41492641)"
2019,"IN","Indiana","Delaware","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.7,NA,NA,6.1,7.3,114135,18035,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.39727723 40.22779145)"
2019,"IA","Iowa","Story","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.9,5.9,97117,19169,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-93.46499005 42.03621213)"
2019,"IN","Indiana","LaGrange","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.9,NA,NA,6.2,7.5,39614,18087,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.42669106 41.64234778)"
2019,"IA","Iowa","Bremer","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.4,NA,NA,5.8,7,25062,19017,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.31797633 42.77458494)"
2019,"IN","Indiana","Kosciusko","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.3,6.5,79456,18085,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.86064749 41.2445485)"
2019,"IN","Indiana","Johnson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.7,NA,NA,5.2,6.3,158167,18081,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.10147271 39.49009483)"
2019,"IL","Illinois","Kendall","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.5,NA,NA,4.1,4.9,128990,17093,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.4288083 41.59098734)"
2019,"IL","Illinois","Jefferson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,7,8.6,37684,17081,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.92399469 38.30021861)"
2019,"IA","Iowa","Cerro Gordo","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.9,5.9,42450,19033,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-93.2612239 43.08177563)"
2019,"IN","Indiana","Huntington","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,NA,NA,6.5,7.9,36520,18069,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.48824811 40.82911501)"
2019,"IL","Illinois","Macon","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6,NA,NA,5.5,6.5,104009,17115,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.96170117 39.86003285)"
2019,"IA","Iowa","Harrison","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,NA,NA,6.7,8.3,14049,19085,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.81703374 41.6832759)"
2019,"IN","Indiana","Washington","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.4,NA,NA,5.9,7,28036,18175,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-86.1051501 38.59984583)"
2019,"IA","Iowa","Hardin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,NA,NA,6.7,8.3,16846,19083,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.24040527 42.38393029)"
2019,"IA","Iowa","Pocahontas","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,NA,NA,7.6,9.3,6619,19151,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.67862564 42.73420133)"
2019,"IL","Illinois","Alexander","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.9,NA,NA,6.4,7.4,5761,17003,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.33768329 37.19140962)"
2019,"IN","Indiana","Clay","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,7.1,8.6,26225,18021,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.11576628 39.39284447)"
2019,"IL","Illinois","Jackson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.6,NA,NA,6,7.2,56750,17077,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.38220561 37.7852773)"
2019,"IL","Illinois","Perry","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.6,NA,NA,6.9,8.4,20916,17145,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.3675078 38.084378)"
2019,"IN","Indiana","DeKalb","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.3,6.4,43475,18033,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-84.99898798 41.39806132)"
2019,"IN","Indiana","Ripley","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,NA,NA,6.8,8.2,28324,18137,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.26223182 39.10348437)"
2019,"IL","Illinois","Macoupin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,7.1,8.5,44926,17117,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.92450243 39.26115141)"
2019,"IA","Iowa","Page","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,6.9,8.5,15107,19145,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.15010031 40.73917437)"
2019,"IN","Indiana","Martin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.5,9.2,10255,18101,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.80282124 38.70858739)"
2019,"IL","Illinois","Henderson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.5,NA,NA,4.9,6,6646,17071,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.92497453 40.81804873)"
2019,"IL","Illinois","Bond","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,NA,NA,6.5,8,16426,17005,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.43550064 38.88702523)"
2019,"IA","Iowa","Osceola","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.1,NA,NA,7.3,8.9,5958,19143,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.62423 43.3786784)"
2019,"IA","Iowa","Clay","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.4,NA,NA,6.6,8.1,16016,19041,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.15096481 43.08247182)"
2019,"IA","Iowa","Marion","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.1,NA,NA,4.7,5.7,33253,19125,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-93.09934964 41.33446684)"
2019,"IA","Iowa","Iowa","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7,NA,NA,6.3,7.7,16184,19095,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.06480935 41.68631148)"
2019,"IL","Illinois","Kane","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.1,NA,NA,4.6,5.5,532403,17089,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.42862274 41.93907809)"
2019,"IA","Iowa","Winnebago","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,NA,NA,6.6,8.1,10354,19189,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.73407175 43.3775066)"
2019,"IL","Illinois","LaSalle","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,NA,NA,6.5,7.9,108669,17099,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.88641893 41.34406326)"
2019,"IN","Indiana","Carroll","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,NA,NA,7.1,8.7,20257,18015,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.56346615 40.5830106)"
2019,"IN","Indiana","Decatur","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.4,6.5,26559,18031,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.50112492 39.30705605)"
2019,"IL","Illinois","Clinton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.9,5.9,37562,17027,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.42268213 38.6064723)"
2019,"IN","Indiana","Tipton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,7,8.8,15148,18159,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.05218508 40.31110579)"
2019,"IL","Illinois","Whiteside","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,5.1,6.1,55175,17195,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.9141825 41.75596232)"
2019,"IA","Iowa","Benton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.3,NA,NA,4.8,5.8,25645,19011,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.06460929 42.0802159)"
2019,"IL","Illinois","Rock Island","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,5.2,6.1,141879,17161,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.5679268 41.46722963)"
2019,"IN","Indiana","Clark","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.6,NA,NA,6,7.2,118302,18019,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.7071025 38.47741387)"
2019,"IN","Indiana","Marshall","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,7.1,8.6,46258,18099,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.26179966 41.32487399)"
2019,"IL","Illinois","Hancock","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.6,9.3,17708,17067,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-91.16466866 40.40377304)"
2019,"IL","Illinois","Ogle","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.5,NA,NA,5,6,50643,17141,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.32056003 42.04268981)"
2019,"IA","Iowa","Audubon","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,5.1,6.1,5496,19009,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.90581859 41.6844628)"
2019,"IN","Indiana","Sullivan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,6.1,7.2,20669,18153,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.4140086 39.0890832)"
2019,"IA","Iowa","Jasper","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.9,5.9,37185,19099,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-93.05375647 41.68604724)"
2019,"IA","Iowa","Lyon","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.3,NA,NA,4.8,5.8,11755,19119,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.21023387 43.38105522)"
2019,"IN","Indiana","Jackson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,NA,NA,6.8,8.3,44231,18071,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.03795352 38.90660897)"
2019,"IL","Illinois","Richland","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.5,6.7,15513,17159,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.08547184 38.71236738)"
2019,"IA","Iowa","Buchanan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.9,5.9,21175,19019,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.83755723 42.47108587)"
2019,"IN","Indiana","White","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.6,6.7,24102,18181,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-86.86541019 40.74992374)"
2019,"IL","Illinois","Christian","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.4,6.5,32304,17021,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.27739335 39.54579537)"
2019,"IL","Illinois","Effingham","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.5,NA,NA,5,6.1,34008,17049,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.5897574 39.05963979)"
2019,"IA","Iowa","Sioux","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.1,NA,NA,4.6,5.6,34855,19167,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.17802873 43.08289701)"
2019,"IA","Iowa","Muscatine","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.5,NA,NA,5.1,6.1,42664,19139,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.11281646 41.48387233)"
2019,"IL","Illinois","Marion","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.5,9.1,37205,17121,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.91897966 38.649654)"
