"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
2020,"AL","Alabama","Fayette","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,6.9,8.1,16241,1057,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.7642923 33.7161568)"
2020,"AL","Alabama","St. Clair","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,7,8.4,90739,1115,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.3113273 33.7194907)"
2020,"AK","Alaska","Yakutat","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.6,NA,NA,8.1,9.2,637,2282,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-140.416942 60.0174528)"
2020,"AZ","Arizona","Santa Cruz","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,NA,NA,7.2,8.6,46808,4023,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-110.8452278 31.525733)"
2020,"AK","Alaska","Kusilvak","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",11,NA,NA,10.2,11.9,8328,2158,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-163.1901714 62.2835878)"
2020,"AK","Alaska","Wrangell","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.2,NA,NA,8.5,10.1,2510,2275,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-132.0267878 56.1807793)"
2020,"AR","Arkansas","Polk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.6,NA,NA,7,8.3,19707,5113,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.2308841 34.4909149)"
2020,"AL","Alabama","Baldwin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,NA,NA,7.2,8.8,229287,1003,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.7460666 30.6592183)"
2020,"AR","Arkansas","Greene","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.1,NA,NA,7.3,8.8,45597,5055,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.5663459 36.1206072)"
2020,"CO","Colorado","Dolores","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.1,NA,NA,4.6,5.5,2096,8033,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-108.5062192 37.7338227)"
2020,"CO","Colorado","Crowley","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.9,NA,NA,6.4,7.4,5696,8025,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-103.7727363 38.3061801)"
2020,"AR","Arkansas","Hot Spring","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7,NA,NA,6.4,7.6,33787,5059,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.9441474 34.3151767)"
2020,"AL","Alabama","Franklin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9,NA,NA,8.2,9.8,31507,1059,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.8428144 34.4419892)"
2020,"AK","Alaska","Kodiak Island","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.2,NA,NA,4.8,5.6,12992,2150,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-153.9183721 57.7044003)"
2020,"CA","California","Amador","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,5.3,6.2,40083,6005,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-120.653858 38.4435493)"
2020,"AR","Arkansas","Mississippi","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.3,NA,NA,6.8,7.8,40066,5093,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.0522072 35.7669437)"
2020,"AR","Arkansas","Saline","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.4,NA,NA,6.7,8.2,123968,5125,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.674463 34.6485246)"
2020,"AL","Alabama","Butler","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7,NA,NA,6.5,7.5,19504,1013,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-86.6819689 31.751667)"
2020,"AK","Alaska","Aleutians West","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,5.4,6,5680,2016,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (178.338813 51.9594469)"
2020,"CA","California","Mono","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,5,6.1,14534,6051,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-118.8751668 37.9158363)"
2020,"AL","Alabama","Lawrence","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.2,NA,NA,6.7,7.7,32857,1079,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.3218651 34.529776)"
2020,"CO","Colorado","Gunnison","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5,NA,NA,4.5,5.5,17593,8051,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-107.0568798 38.6704993)"
2020,"AL","Alabama","Perry","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11.1,NA,NA,10.3,11.8,8687,1105,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.2938269 32.6390053)"
2020,"CA","California","Kern","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,6.2,7.1,901362,6029,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-118.7295064 35.3466288)"
2020,"AL","Alabama","Clarke","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.8,NA,NA,9.2,10.5,23291,1025,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.8186244 31.6855211)"
2020,"AR","Arkansas","Van Buren","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,6.9,8.1,16541,5141,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.5159757 35.5829532)"
2020,"CO","Colorado","El Paso","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.8,NA,NA,4.3,5.2,728310,8041,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-104.5274718 38.8273831)"
2020,"AR","Arkansas","Hempstead","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.3,NA,NA,8.6,10,21253,5057,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.6643553 33.735953)"
2020,"CA","California","Madera","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,NA,NA,6.7,7.7,157761,6039,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-119.7498023 37.2098213)"
2020,"CO","Colorado","Montrose","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.1,NA,NA,7.3,9,43322,8085,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-108.2662815 38.4075069)"
2020,"CA","California","Yolo","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,NA,NA,4.7,5.6,219728,6113,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-121.90275 38.6796091)"
2020,"AK","Alaska","Skagway","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.9,5.9,1179,2230,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-135.3382787 59.5603794)"
2020,"CO","Colorado","Fremont","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.4,6.5,47867,8043,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-105.4249582 38.4551697)"
2020,"AR","Arkansas","Crawford","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.8,NA,NA,8,9.7,63409,5033,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.2362187 35.5830114)"
2020,"AK","Alaska","North Slope","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.1,NA,NA,5.6,6.6,9294,2185,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-153.4728302 69.4493427)"
2020,"AK","Alaska","Yukon-Koyukuk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.3,NA,NA,7.7,8.8,5077,2290,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-151.5778496 65.3757271)"
2020,"AR","Arkansas","St. Francis","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.3,NA,NA,8.7,9.9,24682,5123,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.7515058 35.0228383)"
2020,"AL","Alabama","Montgomery","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,NA,NA,6.7,7.9,224639,1101,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.2044615 32.2028812)"
2020,"CO","Colorado","Douglas","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.3,NA,NA,3.9,4.8,360750,8035,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-104.9259871 39.325414)"
2020,"AK","Alaska","Denali","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.3,6.4,2081,2068,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-150.0270164 63.6820386)"
2020,"AR","Arkansas","Monroe","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11.2,NA,NA,10.4,12.1,6584,5095,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-91.2033099 34.6795117)"
2020,"CO","Colorado","Pitkin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.2,NA,NA,3.8,4.8,17894,8097,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-106.9161621 39.2175407)"
2020,"CA","California","San Luis Obispo","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.5,NA,NA,5.9,7.1,282249,6079,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-120.4488974 35.3881891)"
2020,"AL","Alabama","Russell","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.9,NA,NA,6.5,7.4,58237,1113,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.1869798 32.2898113)"
2020,"AR","Arkansas","Benton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6,NA,NA,5.5,6.6,288774,5007,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.2562984 36.3378189)"
2020,"AR","Arkansas","Lafayette","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11.5,NA,NA,10.6,12.4,6596,5073,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.611514 33.2406294)"
2020,"CA","California","Alameda","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.5,NA,NA,4.2,4.8,1662323,6001,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-121.912488 37.6471385)"
2020,"AR","Arkansas","Clark","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,NA,NA,6.9,8.1,22103,5019,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.1762085 34.0533162)"
2020,"CO","Colorado","Broomfield","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.1,NA,NA,3.7,4.5,72236,8014,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-105.0507868 39.9535933)"
2020,"AR","Arkansas","Cross","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.3,NA,NA,6.7,7.9,16142,5037,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.7639835 35.2856921)"
2020,"CA","California","Tehama","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.6,NA,NA,7.9,9.4,64494,6103,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-122.2322737 40.1261573)"
2020,"AL","Alabama","Colbert","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,6.1,7.2,55411,1033,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.8014569 34.703112)"
2020,"AL","Alabama","Lamar","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7,NA,NA,6.5,7.6,13764,1075,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.0874309 33.7870852)"
2020,"AR","Arkansas","Sharp","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11.7,NA,NA,10.7,12.7,17424,5135,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-91.4710689 36.1733989)"
2020,"AL","Alabama","Chilton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.8,NA,NA,8.1,9.5,44397,1021,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.7266071 32.8540514)"
2020,"AL","Alabama","Pike","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.9,NA,NA,6.4,7.5,32966,1109,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.9416076 31.7986533)"
2020,"CO","Colorado","Kit Carson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.3,6.3,7121,8063,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-102.6030226 39.3053399)"
2020,"CO","Colorado","Ouray","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,NA,NA,6.5,8.3,5001,8091,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-107.7884802 38.1547313)"
2020,"AL","Alabama","Calhoun","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.2,NA,NA,7.5,8.9,113469,1015,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.8279089 33.7705162)"
2020,"AL","Alabama","Jackson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.2,NA,NA,6.6,7.8,51582,1071,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.9800556 34.764114)"
2020,"CA","California","San Bernardino","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.4,6.2,2189183,6071,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-116.1815707 34.8566615)"
2020,"GA","Georgia","Pulaski","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.7,NA,NA,8.9,10.5,11191,13235,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-83.4818454 32.2388026)"
2020,"FL","Florida","Pasco","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.5,6.6,570412,12101,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-82.5110062 28.3098227)"
2020,"FL","Florida","Osceola","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.3,NA,NA,5.9,6.7,385315,12097,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-81.1393116 28.0590267)"
2020,"ID","Idaho","Shoshone","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7,NA,NA,6.4,7.6,12911,16079,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-115.8850916 47.3476935)"
2020,"GA","Georgia","Thomas","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,NA,NA,7.7,9.1,44372,13275,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-83.9198155 30.8646195)"
2020,"GA","Georgia","Columbia","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.9,5.8,160377,13073,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-82.2496077 33.5520746)"
2020,"GA","Georgia","Barrow","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.4,NA,NA,5.9,6.9,85588,13013,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-83.7123025 33.9920094)"
2020,"GA","Georgia","Wilcox","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.3,NA,NA,8.6,10.1,8502,13315,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-83.4382586 31.9627199)"
2020,"GA","Georgia","Union","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,6,7.2,25358,13291,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-83.9892568 34.833333)"
2020,"CT","Connecticut","Middlesex","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.8,NA,NA,4.3,5.3,161657,9007,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-72.5227802 41.4330028)"
2020,"GA","Georgia","Hancock","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.2,NA,NA,7.7,8.8,8494,13141,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-83.0004653 33.2692195)"
2020,"GA","Georgia","Randolph","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.5,NA,NA,7.9,9,6682,13243,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-84.7523108 31.762651)"
2020,"GA","Georgia","Bryan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,5.1,6.1,40755,13029,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-81.4385431 32.0179692)"
2020,"GA","Georgia","Dade","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.6,NA,NA,7.8,9.4,16057,13083,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.5062006 34.8524237)"
2020,"FL","Florida","Santa Rosa","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.4,6.4,189139,12113,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.0189188 30.6753483)"
2020,"FL","Florida","Bradford","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.9,NA,NA,8.3,9.7,28593,12007,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-82.1666983 29.9523863)"
2020,"ID","Idaho","Adams","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10,NA,NA,9,11.1,4447,16003,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-116.4616241 44.877004)"
2020,"CT","Connecticut","Tolland","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.1,NA,NA,4.6,5.6,150600,9013,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-72.3409779 41.8580807)"
2020,"GA","Georgia","Madison","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.6,NA,NA,7.8,9.6,30457,13195,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-83.2037373 34.1285257)"
2020,"GA","Georgia","Haralson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.5,NA,NA,5.9,7.1,30383,13143,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.2200629 33.7951646)"
2020,"HI","Hawaii","Honolulu","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.9,NA,NA,4.6,5.3,963826,15003,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-158.201974 21.4613654)"
2020,"CO","Colorado","Weld","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.3,NA,NA,4.8,5.8,333983,8123,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-104.383666 40.555961)"
2020,"FL","Florida","Columbia","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,6.3,7.4,72654,12023,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-82.6233712 30.2216509)"
2020,"GA","Georgia","Glascock","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.3,NA,NA,6.6,7.9,2984,13125,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-82.6069126 33.2274908)"
2020,"ID","Idaho","Benewah","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.5,NA,NA,5.9,7.1,9430,16009,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-116.6335414 47.2184513)"
2020,"FL","Florida","Orange","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.5,6.3,1404396,12095,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-81.3232839 28.5143906)"
2020,"GA","Georgia","Jeff Davis","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.7,NA,NA,7.2,8.3,15213,13161,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-82.6368248 31.8116153)"
2020,"FL","Florida","Franklin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.2,NA,NA,9.2,11.3,12201,12037,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-84.8152135 29.6777939)"
2020,"GA","Georgia","Pike","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6,NA,NA,5.5,6.5,19121,13231,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-84.3894621 33.0811487)"
2020,"FL","Florida","Manatee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.5,NA,NA,8.5,10.6,411219,12081,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-82.3931438 27.4755558)"
2020,"GA","Georgia","Schley","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.7,NA,NA,6.2,7.1,5196,13249,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-84.3227083 32.2634439)"
2020,"GA","Georgia","Gilmer","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,6.2,7.5,31978,13123,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-84.4546244 34.6905055)"
2020,"GA","Georgia","Toombs","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.2,NA,NA,6.7,7.7,26973,13279,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-82.3305967 32.1177534)"
2020,"GA","Georgia","Screven","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.9,NA,NA,6.4,7.4,14012,13251,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-81.6175849 32.7447512)"
2020,"CO","Colorado","Prowers","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.6,NA,NA,7,8.3,12106,8099,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-102.3921613 37.9581814)"
2020,"ID","Idaho","Minidoka","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.4,NA,NA,5.9,6.9,21216,16067,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-113.6398404 42.8572114)"
2020,"GA","Georgia","Charlton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.2,NA,NA,7.6,8.8,13430,13049,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-82.1396442 30.7799036)"
2020,"FL","Florida","Miami-Dade","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.8,NA,NA,6.2,7.4,2707303,12086,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-80.5037495 25.6160085)"
2020,"CO","Colorado","Summit","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.9,NA,NA,4.3,5.5,30631,8117,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-106.1375545 39.6210227)"
